home_team,away_team,moneyline_home,moneyline_away,spread,implied_prob_home,implied_prob_away,source,date
washingtonstate,wyoming,-135.0,115.0,2.0,0.5526,0.4474,sbro,2012-03-19
drexel,massachusetts,-365.0,295.0,7.5,0.7561,0.2439,sbro,2012-03-20
oakland,rice,-235.0,195.0,5.0,0.6742,0.3258,sbro,2012-03-20
washingtonu,oregon,-225.0,185.0,5.0,0.6636,0.3364,sbro,2012-03-20
butler,pittsburgh,-130.0,110.0,1.5,0.5427,0.4573,sbro,2012-03-21
fairfield,robertmorris,-230.0,190.0,5.0,0.669,0.331,sbro,2012-03-21
middletennst,minnesotau,-170.0,150.0,3.5,0.6115,0.3885,sbro,2012-03-21
olddominion,mercer,-330.0,270.0,7.0,0.7396,0.2604,sbro,2012-03-21
oregonstate,washingtonstate,-320.0,260.0,7.0,0.7328,0.2672,sbro,2012-03-21
stanford,nevada,-275.0,235.0,5.5,0.7107,0.2893,sbro,2012-03-21
utahstate,loyolamarymount,-200.0,170.0,4.5,0.6429,0.3571,sbro,2012-03-21
marquette,florida,-125.0,105.0,1.5,0.5325,0.4675,sbro,2012-03-22
michiganstate,louisville,-240.0,200.0,5.5,0.6792,0.3208,sbro,2012-03-22
ohiostate,cincinnati,-370.0,310.0,7.5,0.7635,0.2365,sbro,2012-03-22
syracuse,wisconsin,-165.0,145.0,3.0,0.604,0.396,sbro,2012-03-22
baylor,xavier,-300.0,250.0,6.5,0.7241,0.2759,sbro,2012-03-23
kansas,ncstate,-440.0,340.0,8.5,0.7819,0.2181,sbro,2012-03-23
northcarolina,ohio,-700.0,500.0,10.5,0.84,0.16,sbro,2012-03-23
fairfield,mercer,-280.0,240.0,6.0,0.7147,0.2853,sbro,2012-03-24
louisville,florida,105.0,-116.0,133.0,0.476,0.524,sbro,2012-03-24
syracuse,ohiostate,130.0,-150.0,136.0,0.4202,0.5798,sbro,2012-03-24
kentucky,baylor,-420.0,345.0,7.5,0.7823,0.2177,sbro,2012-03-25
northcarolina,kansas,120.0,-140.0,141.0,0.438,0.562,sbro,2012-03-25
utahstate,oakland,-220.0,180.0,5.0,0.6581,0.3419,sbro,2012-03-25
